EVI,NDVI,date,gid,name
3038.237965101188,5078.289720570017,2008-10-15T00:00:00,20,P/S
2769.1868742332445,4986.905686553971,2008-10-15T00:00:00,21,P/N
1138.6533807647731,3099.7904877890196,2008-10-31T00:00:00,1,A
870.6783942639322,2169.376365948237,2008-10-31T00:00:00,2,B
785.7673049941385,1968.1861047902867,2008-10-31T00:00:00,3,C
1212.570061921048,2685.4060267605178,2008-10-31T00:00:00,4,D
1190.4083118140215,2638.0331641185844,2008-10-31T00:00:00,5,E
1407.7607956231946,3153.9814946071715,2008-10-31T00:00:00,6,F/S
1439.584377978871,2875.621212588241,2008-10-31T00:00:00,7,G/S
1530.418114629093,3173.264566955984,2008-10-31T00:00:00,8,F/N
1434.229357989381,2937.4909646161555,2008-10-31T00:00:00,9,G/N
1953.5250224784347,3826.09483984442,2008-10-31T00:00:00,10,N
2953.025769700105,5371.185823267076,2008-10-31T00:00:00,11,R/C
2434.3826388349357,4302.81021856029,2008-10-31T00:00:00,22,R/S
1501.617102927655,2971.7278847879256,2008-10-31T00:00:00,23,H/W
1492.5958898188226,2761.2595160538203,2008-10-31T00:00:00,24,L
2130.2813278593144,4066.335531574806,2008-10-31T00:00:00,12,S
2856.5082933908593,5393.9342843873965,2008-10-31T00:00:00,13,T
1768.1645201189801,3506.8767935709334,2008-10-31T00:00:00,14,K/W
2479.742049065223,4535.042356128387,2008-10-31T00:00:00,15,R/N
2376.5389269346765,4250.841532121512,2008-10-31T00:00:00,16,M/E
1860.702571080871,3393.489546107089,2008-10-31T00:00:00,17,M/W
1430.1793005280845,2800.8067949907804,2008-10-31T00:00:00,18,H/E
1817.9643068350488,3310.39318138091,2008-10-31T00:00:00,19,K/E
2623.439880826328,4635.103826299798,2008-10-31T00:00:00,20,P/S
2354.31453248566,4478.8978352323,2008-10-31T00:00:00,21,P/N
1355.8137948849533,3461.3809411045604,2008-11-16T00:00:00,1,A
1053.8512998663698,2514.185905075491,2008-11-16T00:00:00,2,B
879.6457754129233,1985.9396208020505,2008-11-16T00:00:00,3,C
1343.3260449612328,3005.1892522693447,2008-11-16T00:00:00,4,D
1407.6598724171051,2830.853468053513,2008-11-16T00:00:00,5,E
1509.8123503748673,3126.0316876983393,2008-11-16T00:00:00,6,F/S
1507.5664095565235,3374.2637021766027,2008-11-16T00:00:00,7,G/S
1629.8439475919904,3351.021463134416,2008-11-16T00:00:00,8,F/N
1421.4874398771674,3039.622264794249,2008-11-16T00:00:00,9,G/N
1921.1430889925712,4015.8788444494494,2008-11-16T00:00:00,10,N
2573.5908089766644,5349.279064531273,2008-11-16T00:00:00,11,R/C
1965.4893549312742,4049.4090975071344,2008-11-16T00:00:00,22,R/S
1615.1705494514497,3142.9935983102446,2008-11-16T00:00:00,23,H/W
1475.2010336039248,2812.183257994958,2008-11-16T00:00:00,24,L
2062.7976953590164,4191.393989601355,2008-11-16T00:00:00,12,S
2614.272098624528,5271.327721950201,2008-11-16T00:00:00,13,T
1773.4234694265165,3344.82634154001,2008-11-16T00:00:00,14,K/W
2435.167621573357,4737.682814339033,2008-11-16T00:00:00,15,R/N
2290.1554065425444,4427.810269740484,2008-11-16T00:00:00,16,M/E
1755.2687456651822,3532.47804851394,2008-11-16T00:00:00,17,M/W
1509.5247425805294,2812.298957478084,2008-11-16T00:00:00,18,H/E
1916.9060829537573,3375.6929053125764,2008-11-16T00:00:00,19,K/E
2387.2468136579582,4465.6721744390525,2008-11-16T00:00:00,20,P/S
1870.4001281325736,4078.114484587022,2008-11-16T00:00:00,21,P/N
1232.6291500088435,3200.1184151537677,2008-12-02T00:00:00,1,A
892.1328770743236,2387.257384016829,2008-12-02T00:00:00,2,B
854.3898223434892,2231.3498518305687,2008-12-02T00:00:00,3,C
1113.94558564048,3013.352792497927,2008-12-02T00:00:00,4,D
1211.663265393093,3026.291227516308,2008-12-02T00:00:00,5,E
1408.7694324421884,3582.771388351129,2008-12-02T00:00:00,6,F/S
1458.223439234361,3583.750358768071,2008-12-02T00:00:00,7,G/S
1484.2537298642599,3343.436992124661,2008-12-02T00:00:00,8,F/N
1403.9464038138722,3224.8088613910327,2008-12-02T00:00:00,9,G/N
1914.1937237981888,4026.1751187393543,2008-12-02T00:00:00,10,N
2613.09392133253,5138.007440594229,2008-12-02T00:00:00,11,R/C
1980.540177923608,3880.311688092566,2008-12-02T00:00:00,22,R/S
1431.70012605435,3154.2860045990224,2008-12-02T00:00:00,23,H/W
1344.2205630231547,2684.591870095573,2008-12-02T00:00:00,24,L
2114.9813444466918,4331.2819459093225,2008-12-02T00:00:00,12,S
2529.872625680032,5302.313759061463,2008-12-02T00:00:00,13,T
1595.2473252560092,3318.556517792505,2008-12-02T00:00:00,14,K/W
2270.916271451054,4495.397736594724,2008-12-02T00:00:00,15,R/N
2196.218909296114,4202.563410717739,2008-12-02T00:00:00,16,M/E
1692.9670694746155,3408.928895737813,2008-12-02T00:00:00,17,M/W
1453.0761834504892,2894.5902864190416,2008-12-02T00:00:00,18,H/E
1642.4025131524952,3132.5189788693815,2008-12-02T00:00:00,19,K/E
2414.9435848103226,4597.343176556828,2008-12-02T00:00:00,20,P/S
2034.1899943680703,4302.918767339137,2008-12-02T00:00:00,21,P/N
1247.6586426004073,3465.977121103723,2008-12-18T00:00:00,1,A
550.1079136225446,1450.7806791550674,2008-12-18T00:00:00,2,B
832.643603967124,2307.003690918357,2008-12-18T00:00:00,3,C
1211.656514404006,2627.964540393027,2008-12-18T00:00:00,4,D
1124.6536101356762,2814.5709532311243,2008-12-18T00:00:00,5,E
1161.1086998545036,2831.246380873787,2008-12-18T00:00:00,6,F/S
1329.5827876454828,2980.8073183461247,2008-12-18T00:00:00,7,G/S
1298.8680063832253,2685.7241378409303,2008-12-18T00:00:00,8,F/N
1026.7004259582402,2436.863434907508,2008-12-18T00:00:00,9,G/N
1656.5740638566351,3788.4324717976415,2008-12-18T00:00:00,10,N
2427.2985765243952,5108.866288222146,2008-12-18T00:00:00,11,R/C
1873.9595906284426,3935.8581912140507,2008-12-18T00:00:00,22,R/S
1205.483772415904,2577.1169670468007,2008-12-18T00:00:00,23,H/W
1229.5011109069674,2509.636587106625,2008-12-18T00:00:00,24,L
1825.5684308152622,3975.126770503281,2008-12-18T00:00:00,12,S
2268.881455655651,4977.38299734868,2008-12-18T00:00:00,13,T
1555.2413752871646,3215.808532415736,2008-12-18T00:00:00,14,K/W
1925.8457799767432,4180.359604715977,2008-12-18T00:00:00,15,R/N
1896.2570116962474,3923.4145145890557,2008-12-18T00:00:00,16,M/E
1452.4550107644634,2978.7827410602745,2008-12-18T00:00:00,17,M/W
1144.2604386048981,2385.0480777019893,2008-12-18T00:00:00,18,H/E
1498.618869958695,2906.747254251395,2008-12-18T00:00:00,19,K/E
2166.9614949757724,4307.3310706549355,2008-12-18T00:00:00,20,P/S
1859.6631092449081,4048.90654108724,2008-12-18T00:00:00,21,P/N
756.9661057985588,2157.324437216713,2009-01-01T00:00:00,1,A
617.967668554565,1786.7996277666389,2009-01-01T00:00:00,2,B
630.4397666094558,1659.7305673334024,2009-01-01T00:00:00,3,C
967.9432826099153,2780.800953128877,2009-01-01T00:00:00,4,D
993.1620455804313,2726.414468237278,2009-01-01T00:00:00,5,E
1173.4346767219995,3127.280687451968,2009-01-01T00:00:00,6,F/S
1029.3826124609523,2764.0460133592933,2009-01-01T00:00:00,7,G/S
1172.5644458047313,2514.378101067289,2009-01-01T00:00:00,8,F/N
1015.7145250550656,2316.704592396734,2009-01-01T00:00:00,9,G/N
1631.5818228574485,3358.845789215715,2009-01-01T00:00:00,10,N
2261.2616554183874,4504.455907732965,2009-01-01T00:00:00,11,R/C
1723.3338524608496,3527.079797069957,2009-01-01T00:00:00,22,R/S
1228.6549470078994,2611.8729020318065,2009-01-01T00:00:00,23,H/W
1139.2570455092716,2266.347434844524,2009-01-01T00:00:00,24,L
1843.7195823562072,3638.189287704568,2009-01-01T00:00:00,12,S
2199.7329498276445,4489.960214826762,2009-01-01T00:00:00,13,T
1396.682324501281,2944.509916136953,2009-01-01T00:00:00,14,K/W
1955.637631036901,3885.537273803478,2009-01-01T00:00:00,15,R/N
1805.8410306233561,3477.478724968429,2009-01-01T00:00:00,16,M/E
1327.7513327040035,2675.106463391254,2009-01-01T00:00:00,17,M/W
1179.0336433961618,2404.34011252995,2009-01-01T00:00:00,18,H/E
1422.6779396499762,2715.991328537991,2009-01-01T00:00:00,19,K/E
2003.813486651013,3851.707546850027,2009-01-01T00:00:00,20,P/S
1691.1499419999807,3539.401545931463,2009-01-01T00:00:00,21,P/N
826.1409212507274,2548.924530326708,2009-01-17T00:00:00,1,A
694.0778614593219,1779.214757280923,2009-01-17T00:00:00,2,B
728.013719671406,1914.3521210354456,2009-01-17T00:00:00,3,C
895.0746860509984,2043.491985702128,2009-01-17T00:00:00,4,D
975.003162666638,2002.6064719263052,2009-01-17T00:00:00,5,E
1020.5792424441637,2327.7056995920225,2009-01-17T00:00:00,6,F/S
1106.907926812705,2360.8574354785073,2009-01-17T00:00:00,7,G/S
1108.5900149851782,2420.8685814326386,2009-01-17T00:00:00,8,F/N
972.0268723616994,2337.875123230715,2009-01-17T00:00:00,9,G/N
1350.0852608885907,3255.944139895563,2009-01-17T00:00:00,10,N
1996.4138404470095,4391.8762601587605,2009-01-17T00:00:00,11,R/C
1469.5020062668698,3223.479766329831,2009-01-17T00:00:00,22,R/S
999.9162730301911,2334.5027497364817,2009-01-17T00:00:00,23,H/W
939.1443230478936,2123.3926830396153,2009-01-17T00:00:00,24,L
1525.9145860670071,3549.1859876080284,2009-01-17T00:00:00,12,S
1738.219330860175,4135.432430739639,2009-01-17T00:00:00,13,T
1264.6092344151475,2725.9759904167386,2009-01-17T00:00:00,14,K/W
1726.8795572558874,3858.352130131039,2009-01-17T00:00:00,15,R/N
1455.1769231591725,3140.911952078177,2009-01-17T00:00:00,16,M/E
1191.058079014106,2638.7905954952507,2009-01-17T00:00:00,17,M/W
1001.9422778002357,2195.1049727553786,2009-01-17T00:00:00,18,H/E
1145.677906712024,2522.818136979961,2009-01-17T00:00:00,19,K/E
1679.1149650133523,3711.927901558441,2009-01-17T00:00:00,20,P/S
1546.5893878521874,3445.8630439799213,2009-01-17T00:00:00,21,P/N
906.149052550416,1712.8851227773264,2009-02-02T00:00:00,1,A
658.6928289014114,1243.577136225253,2009-02-02T00:00:00,2,B
858.5429473238271,1478.7611259199,2009-02-02T00:00:00,3,C
1046.6472219369257,2140.323214621352,2009-02-02T00:00:00,4,D
1156.3685154909313,2077.5885299296565,2009-02-02T00:00:00,5,E
1236.0482771505208,2234.7512703125103,2009-02-02T00:00:00,6,F/S
1134.403033926619,2324.832190951746,2009-02-02T00:00:00,7,G/S
1291.6292561924527,2277.749441797255,2009-02-02T00:00:00,8,F/N
1138.3134255284042,2114.6904579971592,2009-02-02T00:00:00,9,G/N
1421.1344487736292,3225.889426770818,2009-02-02T00:00:00,10,N
1861.065289413176,4063.310794731352,2009-02-02T00:00:00,11,R/C
1377.6563863983301,2979.8335895721875,2009-02-02T00:00:00,22,R/S
1281.305555223366,2151.0916497754847,2009-02-02T00:00:00,23,H/W
946.5565029562564,2000.3207840521827,2009-02-02T00:00:00,24,L
1583.5278525817905,3390.686963723474,2009-02-02T00:00:00,12,S
1666.8004334795985,3886.7613420197713,2009-02-02T00:00:00,13,T
1414.8305754463208,2458.016742347835,2009-02-02T00:00:00,14,K/W
1476.193160816725,3373.393591520637,2009-02-02T00:00:00,15,R/N
1500.4897789529132,3060.284419181058,2009-02-02T00:00:00,16,M/E
1210.9806414995776,2411.4090412042865,2009-02-02T00:00:00,17,M/W
1239.444719522985,2225.038437739644,2009-02-02T00:00:00,18,H/E
1414.484950637802,2480.4687682786866,2009-02-02T00:00:00,19,K/E
1668.9333756466276,3407.087340341689,2009-02-02T00:00:00,20,P/S
1588.8433949772705,3227.104002087087,2009-02-02T00:00:00,21,P/N
1017.7417195266434,2321.906387033516,2009-02-18T00:00:00,1,A
593.2349765742836,1396.8599004052066,2009-02-18T00:00:00,2,B
629.0809364065543,1408.9371586392756,2009-02-18T00:00:00,3,C
1118.0723115088397,2416.724118438639,2009-02-18T00:00:00,4,D
1021.33481690554,2314.9215113356117,2009-02-18T00:00:00,5,E
933.30225511414,2198.125293638628,2009-02-18T00:00:00,6,F/S
1073.1465098417548,2289.467243169497,2009-02-18T00:00:00,7,G/S
1098.8684686139118,2306.936567884204,2009-02-18T00:00:00,8,F/N
939.1494940010787,2104.9079539546483,2009-02-18T00:00:00,9,G/N
1353.5837791187869,3016.891036853983,2009-02-18T00:00:00,10,N
1786.5089650496004,4004.6143958125813,2009-02-18T00:00:00,11,R/C
1393.0595957375504,2994.8491216831544,2009-02-18T00:00:00,22,R/S
1126.5425521254208,2302.7100236811248,2009-02-18T00:00:00,23,H/W
981.6999679683256,2060.7710281010172,2009-02-18T00:00:00,24,L
1560.1041010493848,3344.866181465533,2009-02-18T00:00:00,12,S
1607.2276529404694,3660.0167563184887,2009-02-18T00:00:00,13,T
1293.4680781211773,2712.429031608463,2009-02-18T00:00:00,14,K/W
1577.370976668653,3540.1548149157197,2009-02-18T00:00:00,15,R/N
1350.9924948608334,2790.379217399645,2009-02-18T00:00:00,16,M/E
1239.7514552445846,2614.6027525747118,2009-02-18T00:00:00,17,M/W
1056.2023083752354,2168.7859348832744,2009-02-18T00:00:00,18,H/E
1187.1712619132402,2422.7665160476363,2009-02-18T00:00:00,19,K/E
1699.5268259445434,3570.1626288788843,2009-02-18T00:00:00,20,P/S
1382.8856588624622,3127.761950467082,2009-02-18T00:00:00,21,P/N
986.68161804077,2245.657243024657,2009-03-06T00:00:00,1,A
706.0299218465925,1506.879567440587,2009-03-06T00:00:00,2,B
741.5419724621578,1544.2819543283915,2009-03-06T00:00:00,3,C
1098.1073731211536,2046.228318113443,2009-03-06T00:00:00,4,D
1015.130994746098,2106.0342525960323,2009-03-06T00:00:00,5,E
1121.820097492865,2177.185534522333,2009-03-06T00:00:00,6,F/S
1145.4750240882754,2283.126794650509,2009-03-06T00:00:00,7,G/S
1316.4109848123005,2297.903912482214,2009-03-06T00:00:00,8,F/N
1117.5706910502106,2156.283256310833,2009-03-06T00:00:00,9,G/N
1636.896789763165,3185.324848040445,2009-03-06T00:00:00,10,N
1915.4502160627555,3617.2556459780485,2009-03-06T00:00:00,11,R/C
1514.0424455626344,2726.689470172541,2009-03-06T00:00:00,22,R/S
1219.7660345566935,2208.6520022926147,2009-03-06T00:00:00,23,H/W
1113.2312830085014,2075.7270333366328,2009-03-06T00:00:00,24,L
1755.7837268503727,3281.2856076206517,2009-03-06T00:00:00,12,S
1757.169360074142,3499.831785469068,2009-03-06T00:00:00,13,T
1416.6578917967029,2564.9401677781625,2009-03-06T00:00:00,14,K/W
1869.096253402343,3636.9574660714857,2009-03-06T00:00:00,15,R/N
1648.3443564274448,2990.900185037797,2009-03-06T00:00:00,16,M/E
1407.914426349117,2561.150222769776,2009-03-06T00:00:00,17,M/W
1173.018922729243,2086.2375511037353,2009-03-06T00:00:00,18,H/E
1256.2944612699696,2333.044006063592,2009-03-06T00:00:00,19,K/E
1799.195286054231,3307.7147960345005,2009-03-06T00:00:00,20,P/S
1520.1621144419394,2889.122116029373,2009-03-06T00:00:00,21,P/N
1200.8441462908818,2402.906408420054,2009-03-22T00:00:00,1,A
990.595553591595,1810.0661627191728,2009-03-22T00:00:00,2,B
900.93537568763,1759.8997078556008,2009-03-22T00:00:00,3,C
1149.400200143158,2171.2120728970317,2009-03-22T00:00:00,4,D
1258.4765790936315,2211.21405110986,2009-03-22T00:00:00,5,E
1248.2371983469855,2388.74648682412,2009-03-22T00:00:00,6,F/S
1185.8286726853682,2185.8194529751463,2009-03-22T00:00:00,7,G/S
1265.3698005985798,2346.2090360755733,2009-03-22T00:00:00,8,F/N
1146.0841525601852,2241.76181275288,2009-03-22T00:00:00,9,G/N
1655.677713751008,3258.462168564259,2009-03-22T00:00:00,10,N
1833.2601118283435,3595.3894805490972,2009-03-22T00:00:00,11,R/C
1419.6661671255144,2817.4515331804805,2009-03-22T00:00:00,22,R/S
1281.8401027868265,2251.575637271201,2009-03-22T00:00:00,23,H/W
1044.222642787263,2031.7961736391119,2009-03-22T00:00:00,24,L
1683.382415298689,3185.771905538039,2009-03-22T00:00:00,12,S
1778.358911390512,3542.07786615908,2009-03-22T00:00:00,13,T
1413.664011892961,2551.995703431785,2009-03-22T00:00:00,14,K/W
1702.6585642776288,3409.785211184068,2009-03-22T00:00:00,15,R/N
1699.5755210045215,3095.418136722611,2009-03-22T00:00:00,16,M/E
1353.545478465394,2516.456429334257,2009-03-22T00:00:00,17,M/W
1177.2184963120121,2192.209169954734,2009-03-22T00:00:00,18,H/E
1247.2638437810215,2361.2979268547706,2009-03-22T00:00:00,19,K/E
1809.0341884441384,3462.380189161738,2009-03-22T00:00:00,20,P/S
1532.7865069285574,2897.841083707633,2009-03-22T00:00:00,21,P/N
1216.5307375701414,2296.6602922914185,2009-04-07T00:00:00,1,A
858.2362251511482,1479.4029027315207,2009-04-07T00:00:00,2,B
1055.203004074922,1742.7159215551403,2009-04-07T00:00:00,3,C
1357.508025172297,2219.7758032597917,2009-04-07T00:00:00,4,D
1305.595095694166,2242.7532472789103,2009-04-07T00:00:00,5,E
1411.8928372956948,2274.819707541375,2009-04-07T00:00:00,6,F/S
1362.5558714224314,2180.6431569942397,2009-04-07T00:00:00,7,G/S
1385.0371554632516,2207.9273168707405,2009-04-07T00:00:00,8,F/N
1365.80434788342,2127.068262153715,2009-04-07T00:00:00,9,G/N
1835.6090779399012,3023.382800712553,2009-04-07T00:00:00,10,N
2164.8248614136955,3637.284612241856,2009-04-07T00:00:00,11,R/C
1625.774738500748,2817.0114144474046,2009-04-07T00:00:00,22,R/S
1398.0136013471665,2175.066411375881,2009-04-07T00:00:00,23,H/W
1272.5118235341529,1973.9636604865948,2009-04-07T00:00:00,24,L
1921.6230886920137,3096.7445449116967,2009-04-07T00:00:00,12,S
2033.653790239448,3484.330482156769,2009-04-07T00:00:00,13,T
1659.3881461107815,2593.5759293138417,2009-04-07T00:00:00,14,K/W
2268.124687987677,3537.8703633754603,2009-04-07T00:00:00,15,R/N
1729.1664396337744,2811.4129402586045,2009-04-07T00:00:00,16,M/E
1538.8986202288959,2487.376030245492,2009-04-07T00:00:00,17,M/W
1367.6157163354699,2229.7227488938292,2009-04-07T00:00:00,18,H/E
1549.3644957075885,2434.2566618390315,2009-04-07T00:00:00,19,K/E
1936.0858265876682,3181.688029377777,2009-04-07T00:00:00,20,P/S
1569.4206383913413,2819.6649042630293,2009-04-07T00:00:00,21,P/N
1275.2666098204722,2160.3921572168633,2009-04-23T00:00:00,1,A
657.4617081267268,1566.0331952222384,2009-04-23T00:00:00,2,B
926.9116429924147,1815.6267820703451,2009-04-23T00:00:00,3,C
1282.6189165883886,2234.654528013884,2009-04-23T00:00:00,4,D
1279.3415467016573,2454.351209042949,2009-04-23T00:00:00,5,E
1346.262016866634,2709.115593902821,2009-04-23T00:00:00,6,F/S
1319.4458931591005,2274.3939185460445,2009-04-23T00:00:00,7,G/S
1317.1659444421095,2560.412414104284,2009-04-23T00:00:00,8,F/N
1216.3369061411493,2440.9475432834697,2009-04-23T00:00:00,9,G/N
1419.9654163176774,2744.4420693884304,2009-04-23T00:00:00,10,N
2065.990355297249,3624.641180490033,2009-04-23T00:00:00,11,R/C
1585.3597702547854,2730.089281438637,2009-04-23T00:00:00,22,R/S
1533.1200556075794,2348.5112418800463,2009-04-23T00:00:00,23,H/W
1052.1899113643983,1860.6225527832933,2009-04-23T00:00:00,24,L
1585.4047390836465,2920.228887206576,2009-04-23T00:00:00,12,S
1832.3845541091425,3225.3756594442625,2009-04-23T00:00:00,13,T
1559.947080406856,2634.485385047975,2009-04-23T00:00:00,14,K/W
1910.8424669631072,3381.886290625329,2009-04-23T00:00:00,15,R/N
1547.8871986725744,2716.6856234694737,2009-04-23T00:00:00,16,M/E
1316.6083701448315,2433.4428001117003,2009-04-23T00:00:00,17,M/W
1297.255983945131,2151.0867655823913,2009-04-23T00:00:00,18,H/E
1291.5194323129722,2260.6132382874925,2009-04-23T00:00:00,19,K/E
1873.9248374522235,3264.839180129121,2009-04-23T00:00:00,20,P/S
1634.9110097904518,2862.647999983405,2009-04-23T00:00:00,21,P/N
1197.147626341119,1913.2336657408262,2009-05-09T00:00:00,1,A
804.3512222441789,1371.5353253076134,2009-05-09T00:00:00,2,B
945.4409088144557,1513.879510883585,2009-05-09T00:00:00,3,C
1465.5580934946665,2267.6538476205874,2009-05-09T00:00:00,4,D
1424.9012285098172,2330.144269589205,2009-05-09T00:00:00,5,E
1430.5399186040893,2376.042195715445,2009-05-09T00:00:00,6,F/S
1517.3516726571193,2329.080317171464,2009-05-09T00:00:00,7,G/S
1566.1240523927238,2449.2996999779652,2009-05-09T00:00:00,8,F/N
1450.0454923874288,2232.1086307032638,2009-05-09T00:00:00,9,G/N
1736.8123434544116,2807.2011908358227,2009-05-09T00:00:00,10,N
2372.6186047792817,3700.87294639732,2009-05-09T00:00:00,11,R/C
1930.5028532568592,2864.3192543772857,2009-05-09T00:00:00,22,R/S
1689.2724026605085,2334.0944377111464,2009-05-09T00:00:00,23,H/W
1199.8948429452714,1931.8865502534852,2009-05-09T00:00:00,24,L
2079.9860955771546,3142.4247915233177,2009-05-09T00:00:00,12,S
2166.359595366744,3463.4966360016583,2009-05-09T00:00:00,13,T
1750.5490188867327,2551.261106211117,2009-05-09T00:00:00,14,K/W
2435.379862812789,3627.1869588613863,2009-05-09T00:00:00,15,R/N
1785.8528258810209,2955.4860174710348,2009-05-09T00:00:00,16,M/E
1477.1622632419974,2486.686887161752,2009-05-09T00:00:00,17,M/W
1449.5194124911125,2221.259082232252,2009-05-09T00:00:00,18,H/E
1622.6823895865473,2403.662820608832,2009-05-09T00:00:00,19,K/E
2231.2891020812463,3259.5612420711304,2009-05-09T00:00:00,20,P/S
1792.5121275183174,2897.9986896848573,2009-05-09T00:00:00,21,P/N
1379.4574253677483,2586.894378045265,2009-05-25T00:00:00,1,A
938.0498247651424,1420.760209084014,2009-05-25T00:00:00,2,B
929.1966586901954,1298.6380834236895,2009-05-25T00:00:00,3,C
1472.865060248602,2400.944962791618,2009-05-25T00:00:00,4,D
1547.677135386631,2794.2304749218074,2009-05-25T00:00:00,5,E
1518.0497676768305,2484.221474422568,2009-05-25T00:00:00,6,F/S
1445.004736095826,2602.4387311804376,2009-05-25T00:00:00,7,G/S
1517.3539028100586,2303.5625926239863,2009-05-25T00:00:00,8,F/N
1421.1061574811627,2352.177976562819,2009-05-25T00:00:00,9,G/N
1859.9175184783896,2970.637664814104,2009-05-25T00:00:00,10,N
2301.8813241585817,3788.420385451399,2009-05-25T00:00:00,11,R/C
1961.3634197039835,3039.0431902501045,2009-05-25T00:00:00,22,R/S
1848.8032826501446,2917.8900213159636,2009-05-25T00:00:00,23,H/W
1414.980486070311,2235.1572663686898,2009-05-25T00:00:00,24,L
2171.625838623469,3526.2184235929585,2009-05-25T00:00:00,12,S
2265.240631138411,3854.472794204245,2009-05-25T00:00:00,13,T
1987.728952029489,3267.959497205895,2009-05-25T00:00:00,14,K/W
2410.60970623722,3819.399199493893,2009-05-25T00:00:00,15,R/N
1868.0023888794824,2786.320088205188,2009-05-25T00:00:00,16,M/E
1551.095538849164,2307.776158468041,2009-05-25T00:00:00,17,M/W
1565.7182068958207,2456.5702125446805,2009-05-25T00:00:00,18,H/E
1712.646359207505,2623.1273550389137,2009-05-25T00:00:00,19,K/E
2468.438791421544,3896.613002555311,2009-05-25T00:00:00,20,P/S
1776.163579257074,3220.5040987386888,2009-05-25T00:00:00,21,P/N
1213.473010149818,2102.3315140037907,2009-06-10T00:00:00,1,A
848.3556142622932,1795.8704014001694,2009-06-10T00:00:00,2,B
848.5682783194467,2017.2943238419607,2009-06-10T00:00:00,3,C
1207.681634624396,2190.0237634197247,2009-06-10T00:00:00,4,D
1116.9676497072971,2029.723262757645,2009-06-10T00:00:00,5,E
1324.8794229154594,2305.531022600076,2009-06-10T00:00:00,6,F/S
1515.0925422554271,3162.145328045253,2009-06-10T00:00:00,7,G/S
1528.9892832396524,2625.686322440577,2009-06-10T00:00:00,8,F/N
1376.97959934013,2505.7002755087233,2009-06-10T00:00:00,9,G/N
1725.3004533201322,3053.989590387102,2009-06-10T00:00:00,10,N
1980.2851419541894,3239.9236173923114,2009-06-10T00:00:00,11,R/C
1561.3812469005195,2903.789234243426,2009-06-10T00:00:00,22,R/S
1643.3253161379794,2674.540625854092,2009-06-10T00:00:00,23,H/W
1276.4762242761974,2200.814197654438,2009-06-10T00:00:00,24,L
1914.6693792377482,3332.1789620035793,2009-06-10T00:00:00,12,S
1986.185792726535,3349.595194505721,2009-06-10T00:00:00,13,T
1714.5194955300833,2709.1251792431563,2009-06-10T00:00:00,14,K/W
1970.4568647511835,3455.896236728581,2009-06-10T00:00:00,15,R/N
1690.4679772073214,2854.2266335097033,2009-06-10T00:00:00,16,M/E
1671.4019692918514,2665.035738516441,2009-06-10T00:00:00,17,M/W
1482.7774247747798,2416.767255428669,2009-06-10T00:00:00,18,H/E
1494.257232638358,2527.7326503023305,2009-06-10T00:00:00,19,K/E
1953.071925077774,3254.7721867818013,2009-06-10T00:00:00,20,P/S
1642.0011549360988,2749.7397847525435,2009-06-10T00:00:00,21,P/N
-111.44548559995407,-116.28864097252509,2009-06-26T00:00:00,1,A
52.47782837976211,42.79734324621446,2009-06-26T00:00:00,2,B
19.541293893785554,16.187779398677087,2009-06-26T00:00:00,3,C
-18.56400828892788,-20.63321057800773,2009-06-26T00:00:00,4,D
76.4545451367789,59.78994590147186,2009-06-26T00:00:00,5,E
120.77059351069687,93.11285478040762,2009-06-26T00:00:00,6,F/S
59.41742719738401,44.926166884201095,2009-06-26T00:00:00,7,G/S
182.04261627429,144.7592592757819,2009-06-26T00:00:00,8,F/N
134.74731965519663,107.56557556710577,2009-06-26T00:00:00,9,G/N
800.5137398839429,873.9899151746288,2009-06-26T00:00:00,10,N
236.1273510889744,173.69701046192475,2009-06-26T00:00:00,11,R/C
130.3516785253492,92.26346568600168,2009-06-26T00:00:00,22,R/S
84.93360158450305,75.24560826722744,2009-06-26T00:00:00,23,H/W
423.0908104712088,406.22055274667986,2009-06-26T00:00:00,24,L
460.9882391846579,406.934785476768,2009-06-26T00:00:00,12,S
354.6400459560083,288.46669535914475,2009-06-26T00:00:00,13,T
87.61490424656496,62.62514964420766,2009-06-26T00:00:00,14,K/W
273.6702374835883,206.50880939627743,2009-06-26T00:00:00,15,R/N
495.30486592617035,484.2706355396183,2009-06-26T00:00:00,16,M/E
460.32872700571664,457.65396804108946,2009-06-26T00:00:00,17,M/W
253.51908411444268,225.88521024358784,2009-06-26T00:00:00,18,H/E
226.58568921826983,184.9435284078233,2009-06-26T00:00:00,19,K/E
261.19564110454013,210.11529841841758,2009-06-26T00:00:00,20,P/S
140.9885053200736,131.86552774159298,2009-06-26T00:00:00,21,P/N
1331.4880115787746,1408.9571874340281,2009-07-12T00:00:00,1,A
702.2453735904627,667.1323112807413,2009-07-12T00:00:00,2,B
1087.709583032766,1005.7386794267976,2009-07-12T00:00:00,3,C
924.3903538271892,912.7612550000664,2009-07-12T00:00:00,4,D
779.5784238001033,812.5204684926939,2009-07-12T00:00:00,5,E
882.7023460868779,909.9688896419627,2009-07-12T00:00:00,6,F/S
554.6643305884389,554.8681544665416,2009-07-12T00:00:00,7,G/S
1164.0496750917966,1105.643663671453,2009-07-12T00:00:00,8,F/N
804.7597722116448,867.6722255933856,2009-07-12T00:00:00,9,G/N
1101.0811538557437,1255.5915945117056,2009-07-12T00:00:00,10,N
